Name,Popularity,Faith,Hope,Love,Loving (ignore),Valence,pop_binary
Heaven,22,0,0,0,0,0.485,0
Can't Get Enough,22,0,0,0,0,0.394,0
Hymn,22,0,0,0,0,0.444,0
Woman,22,0,0,0,0,0.428,0
Hope,22,0,1,0,0,0.44,0
Across The Lands (Incarnation / Of the Father's Love Begotten) - Live,22,0,0,1,0,0.483,0
All People That On Earth Do Dwell (Psalm 100) - Live,22,0,0,0,0,0.253,0
He Will Hold Me Fast - Live,22,0,0,0,0,0.839,0
Jesus Shall Reign / Nothing But The Blood - Medley,22,0,0,0,0,0.56,0
O Children Come,22,0,0,0,0,0.4,0
"God Rest Ye Merry, Gentlemen/The Star Of Munster - Medley/Live",22,0,0,0,0,0.475,0
Made In Your Image,22,0,0,0,0,0.547,0
We Came To Meet With You,22,0,0,0,0,0.035,0
Rollercoaster,22,0,0,0,0,0.166,0
Love,22,0,0,1,0,0.136,0
Peace Upon The Earth,22,0,0,0,0,0.242,0
Calvary - Alternate Version/Live,22,0,0,0,0,0.364,0
The Virgin Mary Had One Son,22,0,0,0,0,0.0741,0
Come to Him,22,0,0,0,0,0.292,0
Blessed Is He,22,0,0,0,0,0.722,0
Embarkation,22,0,0,0,0,0.522,0
YHWH,22,0,0,0,0,0.223,0
Tell Somebody - Acoustic,22,0,0,0,0,0.122,0
Who You Are - Acoustic,22,0,0,0,0,0.177,0
Green Light - Acoustic,22,0,0,0,0,0.208,0
Born With A Broken Heart - Acoustic,22,0,0,0,0,0.281,0
You Know Better,22,0,0,0,0,0.253,0
Take The Time,22,0,0,0,0,0.553,0
Best Of Me,22,0,0,0,0,0.399,0
When the Stars Burn Down,22,0,0,0,0,0.0976,0
No Sweeter Name,22,0,0,0,0,0.335,0
Everything Is Different,22,0,0,0,0,0.312,0
Holy Is the Lord,22,0,0,0,0,0.6,0
Healer,22,0,0,0,0,0.152,0
So I Can Love,22,0,0,1,0,0.221,0
I Will Follow,22,0,0,0,0,0.373,0
"Let Me See Your Face, God (feat. Edwin Botero)",22,0,0,0,0,0.411,0
It Is Well,22,0,0,0,0,0.344,0
You Are (Live),22,0,0,0,0,0.781,0
Light up (Live),22,0,0,0,0,0.498,0
Wildfire (feat. Joel Ramsey),22,0,0,0,0,0.311,0
Greater Is (feat. Aaron Lucas),22,0,0,0,0,0.358,0
My Soul Yearns (feat. Chardon Lewis),22,0,0,0,0,0.454,0
Emmanuel - God With Us (Live),22,0,0,0,0,0.354,0
Surrender,22,0,0,0,0,0.52,0
You Are My Freedom,22,0,0,0,0,0.035,0
For the Cross,22,0,0,0,0,0.166,0
"Iesu, Dulcis Memoria (feat. Audrey Assad)",22,0,0,0,0,0.136,0
The Spark,22,0,0,0,0,0.41,0
Heaven's Sound,22,0,0,0,0,0.145,0
We Won't Numb the Pain / Fire,22,0,0,0,0,0.33,0
All The Earth is Holy Ground,22,0,0,0,0,0.153,0
He Is Risen,22,0,0,0,0,0.234,0
Greatness Of Our God - Doug Weier Remix,22,0,0,0,0,0.313,0
What I Want Them to Say,22,0,0,0,0,0.133,0
All Hail The Power Of Jesus Name,22,0,0,0,0,0.185,0
On Your Knees - Born Again Album Version,22,0,0,0,0,0.453,0
We Remember,22,0,0,0,0,0.45,0
Mighty To Save - Family Force 5 Remix,22,0,0,0,0,0.799,0
Glorious,22,0,0,0,0,0.148,0
Go,22,0,0,0,0,0.434,0
It Is You,22,0,0,0,0,0.328,0
Lord (I Don't Know),22,0,0,0,0,0.567,0
"Father, Blessed Father",22,0,0,0,0,0.504,0
Hallelujah,22,0,0,0,0,0.22,0
The Road Home (Live),22,0,0,0,0,0.103,0
Lockstep,22,0,0,0,0,0.119,0
He Heard Me (feat. Andrea Marie),22,0,0,0,0,0.587,0
Movement 1 (Isaiah 52:13-15),22,0,0,0,0,0.449,0
Psalm 67,22,0,0,0,0,0.0718,0
Psalm 139:17-24,22,0,0,0,0,0.163,0
Psalm 13,22,0,0,0,0,0.149,0
Psalm 32,22,0,0,0,0,0.503,0
Joy to the World,22,0,0,0,0,0.677,0
Away In a Manger,22,0,0,0,0,0.594,0
Christmas Offering,22,0,0,0,0,0.125,0
"O Come, O Come Emmanuel",22,0,0,0,0,0.882,0
The Coma - Instrumental,22,0,0,0,0,0.341,0
The Beauty Between (Instrumental),22,0,0,0,0,0.213,0
Got Any Rivers / Carry You,22,0,0,0,0,0.396,0
Set Free,22,0,0,0,0,0.342,0
"Lord, I Trust You",22,0,0,0,0,0.557,0
More And More Of You,22,0,0,0,0,0.632,0
Glory To His Name,22,0,0,0,0,0.247,0
Oh Draw Me Lord,22,0,0,0,0,0.89,0
There Is A Redeemer,22,0,0,0,0,0.601,0
Ain't No Grave,22,0,0,0,0,0.735,0
Through It All,22,0,0,0,0,0.407,0
Wonderful,22,0,0,0,0,0.527,0
You're Gonna Love Him,22,0,0,1,0,0.143,0
Welcome,22,0,0,0,0,0.204,0
Save My Life,22,0,0,0,0,0.82,0
Heart Cries Holy,22,0,0,0,0,0.896,0
Straight Line,22,0,0,0,0,0.705,0
It's Over,22,0,0,0,0,0.592,0
36 Days,22,0,0,0,0,0.177,0
Blessed Are The Ones,22,0,0,0,0,0.463,0
Everything Is Yours,22,0,0,0,0,0.585,0
So I Can Love - Radio Version,22,0,0,1,0,0.223,0
True Intimacy,22,0,0,0,0,0.227,0
The Road Home (Live),22,0,0,0,0,0.261,0
Lockstep,22,0,0,0,0,0.448,0
He Heard Me (feat. Andrea Marie),22,0,0,0,0,0.166,0
Let Go,22,0,0,0,0,0.401,0
Greater,22,0,0,0,0,0.0761,0
God Be Praised,22,0,0,0,0,0.326,0
Holy Is The One,22,0,0,0,0,0.647,0
Mercy Reigns,22,0,0,0,0,0.155,0
Gone Are the Days Instrumental,22,0,0,0,0,0.181,0
Three Birds in Babylon Instrumental,22,0,0,0,0,0.19,0
Storehouse Instrumental,22,0,0,0,0,0.308,0
Return Instrumental,22,0,0,0,0,0.621,0
Not Home Yet Instrumental,22,0,0,0,0,0.257,0
Forever Instrumental,22,0,0,0,0,0.275,0
Joy To The World,22,0,0,0,0,0.147,0
O Holy Night,22,0,0,0,0,0.13,0
You Are God,22,0,0,0,0,0.562,0
No One Like You,22,0,0,0,0,0.349,0
Start Over,22,0,0,0,0,0.308,0
Never Going Back to OK,22,0,0,0,0,0.828,0
Nova - Live,22,0,0,0,0,0.791,0
Organized Religion,22,0,0,0,0,0.799,0
Hello From Portland,22,0,0,0,0,0.243,0
An Open Letter to Whoever's Listening,22,0,0,0,0,0.351,0
Take It Easy,22,0,0,0,0,0.349,0
Entitlement,22,0,0,0,0,0.0512,0
We Glorify Your Name - Live,22,0,0,0,0,0.285,0
Shout - Live,22,0,0,0,0,0.0912,0
Make Something Beautiful,22,0,0,0,0,0.141,0
"Immortal, Invisible",22,0,0,0,0,0.299,0
Reason to Sing - Reprise,22,0,0,0,0,0.424,0
What Child Is This? - Live,22,0,0,0,0,0.276,0
A King Like This - Live,22,0,0,0,0,0.555,0
I Will Go,22,0,0,0,0,0.377,0
This Is The Day,22,0,0,0,0,0.0388,0
Blown Away,22,0,0,0,0,0.302,0
Donêt Let Go,22,0,0,0,0,0.264,0
Faith Is Not A Feeling,22,1,0,0,0,0.346,0
I Know Who I Am Reprise (Live) [feat. Adlan Cruz],22,0,0,0,0,0.452,0
Mighty Is Our God (Live),22,0,0,0,0,0.536,0
Dance in the Holy Ghost (Live),21,0,0,0,0,0.516,0
The List,21,0,0,0,0,0.267,0
We Are The Broken,21,0,0,0,0,0.198,0
Restored,21,0,0,0,0,0.216,0
The Power Of A Prayer,21,0,0,0,0,0.233,0
Mamma Didn't Raise No Fool,21,0,0,0,0,0.579,0
All We Need Is Need,21,0,0,0,0,0.383,0
Arrows,21,0,0,0,0,0.329,0
Yours to Take,21,0,0,0,0,0.514,0
A Breath or Two,21,0,0,0,0,0.284,0
So In Love,21,0,0,1,0,0.576,0
"Jesus, obrigado",21,0,0,0,0,0.677,0
God Always Keeps His Promises,21,0,0,0,0,0.305,0
"Totally God, Totally Man",21,0,0,0,0,0.687,0
God's Great Family,21,0,0,0,0,0.376,0
Lamb of God,21,0,0,0,0,0.688,0
"O Come, O Come, Emmanuel",21,0,0,0,0,0.156,0
All Glory Be Forever,21,0,0,0,0,0.0351,0
How Great You Are,21,0,0,0,0,0.173,0
You Have Been Raised,21,0,0,0,0,0.28,0
Bells of Notre Dame II,21,0,0,0,0,0.211,0
I Cry,21,0,0,0,0,0.0777,0
Hey,21,0,0,0,0,0.186,0
Lockstep,21,0,0,0,0,0.314,0
Rise,21,0,0,0,0,0.798,0
Let The Heavens Open - Revisited,21,0,0,0,0,0.0745,0
Mi Salvador,21,0,0,0,0,0.948,0
Cada Estrella,21,0,0,0,0,0.899,0
Tu Nombre Exaltar_,21,0,0,0,0,0.212,0
When Hope Came Down,21,0,1,0,0,0.704,0
Bello (Beautiful),21,0,0,0,0,0.409,0
Lay Your Burdens Down,21,0,0,0,0,0.427,0
Mighty Sound,21,0,0,0,0,0.0691,0
Explode My Soul (Extended Version),21,0,0,0,0,0.261,0
Faith Is Rising,21,1,0,0,0,0.229,0
Redemption Rain,21,0,0,0,0,0.446,0
Overdose,21,0,0,0,0,0.254,0
More,21,0,0,0,0,0.584,0
Anger Management,21,0,0,0,0,0.356,0
Strung Out,21,0,0,0,0,0.319,0
The Truth,21,0,0,0,0,0.567,0
Run,21,0,0,0,0,0.579,0
Faithful,21,1,0,0,0,0.175,0
"10,000 Reasons - Live",21,0,0,0,0,0.59,0
Till I Found You (House Sessions) - Bonus Track,21,0,0,0,0,0.613,0
Body Mind & Soul (Acoustic) - Live,21,0,0,0,0,0.348,0
Starmaker (High Above the Earth),21,0,0,0,0,0.207,0
As It Is In Heaven,21,0,0,0,0,0.325,0
Spirit of God,21,0,0,0,0,0.239,0
Doxology / / Amen (Live),21,0,0,0,0,0.522,0
When My Heart Is Torn Asunder (Live),21,0,0,0,0,0.293,0
This Is Amazing Grace - Acoustic,21,0,0,0,0,0.123,0
Wonderful,21,0,0,0,0,0.382,0
All I Am,21,0,0,0,0,0.12,0
Cielo,21,0,0,0,0,0.152,0
In You,21,0,0,0,0,0.19,0
Hush,21,0,0,0,0,0.534,0
The Universe - Live,21,0,0,0,0,0.199,0
While I'm Waiting (Live),21,0,0,0,0,0.13,0
Stretch,21,0,0,0,0,0.55,0
You Are The One,21,0,0,0,0,0.351,0
____ ___ ___ Letês Go to His House (Live),21,0,0,0,0,0.16,0
_ __ __ Only You (Live),21,0,0,0,0,0.513,0
Sing We The Song Of Emmanuel - Live,21,0,0,0,0,0.226,0
Come Adore The Humble King - Live,21,0,0,0,0,0.199,0
The Lord Is My Shepherd (Psalm 23),21,0,0,0,0,0.194,0
For The Cause - Live,21,0,0,0,0,0.243,0
"Jesus Loves Me / Jesus, Tender Shepherd, Hear Me - Medley",21,0,0,1,0,0.143,0
Beyond These Shores,21,0,0,0,0,0.841,0
Oh How Good It Is - Live,21,0,0,0,0,0.176,0
O Church Arise - Live,21,0,0,0,0,0.56,0
Hear The Call Of The Kingdom - Live,21,0,0,0,0,0.592,0
All Around The World,21,0,0,0,0,0.398,0
Benediction (May The Peace Of God),21,0,0,0,0,0.836,0
Heaven Is Our Home,21,0,0,0,0,0.693,0
Super Strong God,21,0,0,0,0,0.596,0
The Little Things,21,0,0,0,0,0.172,0
Be Thou My Vision,21,0,0,0,0,0.626,0
Theme Of The Eastern Star,21,0,0,0,0,0.103,0
Prince Of Heaven - Reimagined,21,0,0,0,0,0.35,0
All Things New - Alternate Version/Live,21,0,0,0,0,0.178,0
O Holy Night,21,0,0,0,0,0.259,0
Silent Night,21,0,0,0,0,0.169,0
The Original Spacefan (Live from Mayne Island),21,0,0,0,0,0.212,0
Rainbow,21,0,0,0,0,0.192,0
Indiana Sky,21,0,0,0,0,0.0525,0
And What Remains,21,0,0,0,0,0.461,0
Centipede,21,0,0,0,0,0.958,0
Go Tell It On the Mountain,21,0,0,0,0,0.328,0
I Found It All,21,0,0,0,0,0.123,0
That's How You Forgive,21,0,0,0,0,0.382,0
The Cross Stands,21,0,0,0,0,0.12,0
Forever,21,0,0,0,0,0.213,0
Here for You,21,0,0,0,0,0.146,0
Liberty,21,0,0,0,0,0.326,0
High Above It All (feat. Cidney Dobrodt),21,0,0,0,0,0.371,0
Unshakable (Live),21,0,0,0,0,0.154,0
Stay,21,0,0,0,0,0.316,0
Closer,21,0,0,0,0,0.191,0
Water to Wine,21,0,0,0,0,0.378,0
What Wondrous Love Is This,21,0,0,1,0,0.248,0
This is My Father's World,21,0,0,0,0,0.221,0
Only the Son (Yeshua) - Doug Weier Remix,21,0,0,0,0,0.309,0
Only the Son (Yeshua) (Doug Weier Remix),21,0,0,0,0,0.0569,0
Where You Belong / Turn Your Eyes Upon Jesus - Medley,21,0,0,0,0,0.136,0
Where You Belong / Turn Your Eyes Upon Jesus,21,0,0,0,0,0.528,0
Your Love Never Fails - Live,21,0,0,1,0,0.363,0
Jesus Freak - Live,21,0,0,0,0,0.0761,0
I'll Be - Born Again Album Version,21,0,0,0,0,0.652,0
No Grave,21,0,0,0,0,0.872,0
The Mission,21,0,0,0,0,0.366,0
Devotion,21,0,0,0,0,0.441,0
A Journey (Live),21,0,0,0,0,0.374,0
Even Now (feat. Will Reagan),21,0,0,0,0,0.0805,0
Story of Grace (feat. Will Reagan),21,0,0,0,0,0.563,0
Movement 2 (Isaiah 53:1-3),21,0,0,0,0,0.563,0
Movement 4 (Isaiah 53:8-9),21,0,0,0,0,0.348,0
Delivered - acoustic,21,0,0,0,0,0.669,0
Only You - acoustic,21,0,0,0,0,0.318,0
Silent Night,21,0,0,0,0,0.132,0
Hero Over My Head - Instrumental,21,0,0,0,0,0.31,0
Sometimes Phoenix (Instrumental),21,0,0,0,0,0.193,0
Rain (Instrumental),21,0,0,0,0,0.185,0
Dust / Ride on Reprise (Instrumental),21,0,0,0,0,0.238,0
A Prayer (Instrumental),21,0,0,0,0,0.166,0
Trackless Sea (Instrumental),21,0,0,0,0,0.404,0
Jesus Is The Answer,21,0,0,0,0,0.632,0
To God Be The Glory,21,0,0,0,0,0.585,0
People Of The Cross,21,0,0,0,0,0.272,0
"Swing Low, Sweet Chariot / I'll Fly Away",21,0,0,0,0,0.34,0
Nearing Home,21,0,0,0,0,0.401,0
When Love Was Slain,21,0,0,1,0,0.129,0
Gentle Healer,21,0,0,0,0,0.42,0
All My Praise,21,0,0,0,0,0.225,0
"Leaning On You, Jesus - Live",21,0,0,0,0,0.358,0
Ever Lifting,21,0,0,0,0,0.33,0
Love Can Build A Bridge,21,0,0,1,0,0.18,0
Stay,21,0,0,0,0,0.567,0
We Want the World to Hear,21,0,0,0,0,0.121,0
From Here,21,0,0,0,0,0.208,0
All For You,21,0,0,0,0,0.334,0
Set Me Free,21,0,0,0,0,0.275,0
Nothing Left To Show,21,0,0,0,0,0.366,0
14,21,0,0,0,0,0.421,0
Someone Else Before,21,0,0,0,0,0.497,0
How Can I Keep from Singing (Fox Sessions) [feat. Sarah Kroger],21,0,0,0,0,0.333,0
Even The Winter,21,0,0,0,0,0.121,0
Lament,21,0,0,0,0,0.24,0
Breaking Through,21,0,0,0,0,0.812,0
Come Thou Long Expected Jesus,21,0,0,0,0,0.62,0
I Found It All,21,0,0,0,0,0.598,0
Holy (Jesus You Are) - Live,21,0,0,0,0,0.207,0
God You Are My God,21,0,0,0,0,0.572,0
Hark! The Herald Angels Sing (Glory In The Highest),21,0,0,0,0,0.326,0
Ding Dong Merrily On High (The Celebration's Starting),21,0,0,0,0,0.265,0
Shining Star,21,0,0,0,0,0.572,0
A Journey (Live),21,0,0,0,0,0.326,0
Even Now (feat. Will Reagan),21,0,0,0,0,0.192,0
Story of Grace (feat. Will Reagan),21,0,0,0,0,0.46,0
Great In Us - Live,21,0,0,0,0,0.041,0
The Lord Is My Rock/God You Lifted Me Out,21,0,0,0,0,0.474,0
You Reign Alone,21,0,0,0,0,0.194,0
Awaken,21,0,0,0,0,0.116,0
We Are Forgiven,21,0,0,0,0,0.114,0
You Are Enough,21,0,0,0,0,0.104,0
This City Is Yours,21,0,0,0,0,0.283,0
Morning Light Instrumental,21,0,0,0,0,0.0874,0
Ghost of a King Instrumental,21,0,0,0,0,0.336,0
Band of Gold Instrumental,21,0,0,0,0,0.493,0
Train Station (Live),21,0,0,0,0,0.667,0
Silent Night,21,0,0,0,0,0.7,0
Light Of The World,21,0,0,0,0,0.802,0
TÒ Conmigo Est_s,21,0,0,0,0,0.443,0
Intro,21,0,0,0,0,0.0683,0
O My Heart Sings - Live,21,0,0,0,0,0.335,0
The Victory - Live,21,0,0,0,0,0.296,0
Nothing Is Impossible - Live,21,0,0,0,0,0.3,0
Deeper - Live,21,0,0,0,0,0.184,0
Power,21,0,0,0,0,0.216,0
Give It Up,21,0,0,0,0,0.338,0
Running To You,21,0,0,0,0,0.115,0
Favoured,21,0,0,0,0,0.102,0
Hosanna,20,0,0,0,0,0.2,0
We Cry Out,20,0,0,0,0,0.168,0
Love Is In The Air,20,0,0,1,0,0.202,0
Love Is In the Air,20,0,0,1,0,0.241,0
Believe (Waiting for an Answer),20,0,0,0,0,0.528,0
I Am Yours,20,0,0,0,0,0.466,0
Everyday,20,0,0,0,0,0.752,0
Cello from Portland - Instrumental,20,0,0,0,0,0.226,0
Raise the Bridge,20,0,0,0,0,0.275,0
You Never Let Go - Live,20,0,0,0,0,0.524,0
This Grace - Live,20,0,0,0,0,0.609,0
Mystery - Live,20,0,0,0,0,0.181,0
Set Free - Live,20,0,0,0,0,0.0634,0
For The Love of My King,20,0,0,1,0,0.419,0
There Is Nothing,20,0,0,0,0,0.128,0
Don't You Want To Thank Someone - Radio Edit,20,0,0,0,0,0.148,0
Don't You Want To Thank Someone,20,0,0,0,0,0.585,0
The Last Frontier - Counting Stars Album Version,20,0,0,0,0,0.0397,0
The Silence of God,20,0,0,0,0,0.0725,0
It's Christmas - Medley/Live,20,0,0,0,0,0.149,0
"O, Come All Ye Faithful",20,1,0,0,0,0.315,0
Angels We Have Heard On High,20,0,0,0,0,0.267,0
Emmanuel (Hallowed Manger Ground),20,0,0,0,0,0.0398,0
Come Thou Long Expected Jesus,20,0,0,0,0,0.154,0
No Other Saviour,20,0,0,0,0,0.0977,0
Something To Say,20,0,0,0,0,0.0539,0
Remain,20,0,0,0,0,0.217,0
Alive In This Moment,20,0,0,0,0,0.387,0
No Other Name (Live),20,0,0,0,0,0.391,0
Thereês an Overflow (Live),20,0,0,0,0,0.178,0
I Fly (Live),20,0,0,0,0,0.293,0
Strong Faith (Live) [feat. Martin Pk],20,1,0,0,0,0.366,0
Love Stands Waiting,20,0,0,1,0,0.411,0
Rock Bottom,20,0,0,0,0,0.464,0
Away In A Manger,20,0,0,0,0,0.419,0
I Still Believe,20,0,0,0,0,0.159,0
We Cry Out,20,0,0,0,0,0.185,0
Just the Way God Wanted Us to Be,20,0,0,0,0,0.534,0
Our Help,20,0,0,0,0,0.118,0
Brick After Brick,20,0,0,0,0,0.2,0
Prepare Him Room,20,0,0,0,0,0.223,0
The Gospel Was Promised,20,0,0,0,0,0.253,0
It's Your Grace,20,0,0,0,0,0.112,0
Si Te Tengo a Ti,20,0,0,0,0,0.296,0
He Has Risen,20,0,0,0,0,0.382,0
To Live Is Christ,20,0,0,0,0,0.342,0
Jesus Lives,20,0,0,0,0,0.271,0
New Creation,20,0,0,0,0,0.147,0
Letting Go,20,0,0,0,0,0.703,0
Nos Levantaremos,20,0,0,0,0,0.619,0
Le Canto (I'm Singing),20,0,0,0,0,0.85,0
Cageless Birds,20,0,0,0,0,0.735,0
Empty My Soul (Extended Version),20,0,0,0,0,0.415,0
There's No End,20,0,0,0,0,0.341,0
Earth Like Heaven,20,0,0,0,0,0.356,0
Threshing Floor,20,0,0,0,0,0.7,0
Just One,20,0,0,0,0,0.291,0
You're Never Giving Up,20,0,0,0,0,0.531,0
Bun B Speaks,20,0,0,0,0,0.227,0
Grateful,20,0,0,0,0,0.359,0
We Don't,20,0,0,0,0,0.609,0
Crossover,20,0,0,0,0,0.586,0
What Child Is This,20,0,0,0,0,0.678,0
"Joy to the World (Joyful, Joyful)",20,0,0,0,0,0.223,0
Children of God (Acoustic) - Live,20,0,0,0,0,0.297,0
Doxology // Amen (Acoustic) - Live,20,0,0,0,0,0.442,0
Wide Awake (Acoustic) - Live,20,0,0,0,0,0.21,0
The Ascension (Live),20,0,0,0,0,0.19,0
Carry My Soul (Live),20,0,0,0,0,0.185,0
Thirst (Live),20,0,0,0,0,0.534,0
Maranatha,20,0,0,0,0,0.118,0
___ __ __ Deepened Life to You (Live),20,0,0,0,0,0.144,0
____ ____ Where It Begins (Live),20,0,0,0,0,0.338,0
___ _ Faith and Life (Solo ___ Park Eun Mi),20,1,0,0,0,0.487,0
Inishowen,20,0,0,0,0,0.305,0
How Shall I Sing? - Live,20,0,0,0,0,0.48,0
"Jesus, Tender Shepherd, Hear Me",20,0,0,0,0,0.199,0
Crazy Noise,20,0,0,0,0,0.121,0
You Know Me,20,0,0,0,0,0.287,0
Supernatural,20,0,0,0,0,0.0508,0
My Number One,20,0,0,0,0,0.688,0
King Of Majesty,20,0,0,0,0,0.311,0
Joy To The World - Reimagined,20,0,0,0,0,0.657,0
Joy To The World - Instrumental,20,0,0,0,0,0.0385,0
Seasons - Instrumental,20,0,0,0,0,0.232,0
Journey to Bethlehem,20,0,0,0,0,0.524,0
The Pig Farm,20,0,0,0,0,0.126,0
My Child,20,0,0,0,0,0.153,0
Joy,20,0,0,0,0,0.356,0
To Whom It May Concern,20,0,0,0,0,0.471,0
Sanctified,20,0,0,0,0,0.554,0
Alive Again,20,0,0,0,0,0.435,0
Our God Is Love,20,0,0,1,0,0.366,0
Living Water (feat. Becky Lucas),20,0,0,0,0,0.403,0
We've Come Alive (Live),20,0,0,0,0,0.115,0
Three Nails,20,0,0,0,0,0.222,0
El Shaddai,20,0,0,0,0,0.334,0
Redeemed,20,0,0,0,0,0.0733,0
Encounter Me,20,0,0,0,0,0.208,0
Doxology,20,0,0,0,0,0.162,0
Born Again - Live,20,0,0,0,0,0.411,0
He Reigns - Live,20,0,0,0,0,0.488,0
Revelation Song - Live,20,0,0,0,0,0.655,0
Give Me To You - Born Again Album Version,20,0,0,0,0,0.245,0
Miracles - Mega Is A Gang Remix,20,0,0,0,0,0.879,0
This Is Your Life,20,0,0,0,0,0.425,0
Dance,20,0,0,0,0,0.322,0
Shine - Live,20,0,0,0,0,0.32,0
Presence (My Heart's Desire),20,0,0,0,0,0.315,0
Coming Alive,20,0,0,0,0,0.717,0
Let Me In (feat. Brock Human),20,0,0,0,0,0.406,0
1st Corinthians 13 (feat. Andrea Marie),20,0,0,0,0,0.604,0
Movement 5 (Isaiah 53:10-12),20,0,0,0,0,0.612,0
If We've Ever Needed You - Live,20,0,0,0,0,0.334,0
Sweet Little Jesus Boy,20,0,0,0,0,0.682,0
Naked Feet & Holy Fire - Instrumental,20,0,0,0,0,0.507,0
Backwards - Instrumental,20,0,0,0,0,0.837,0
Same Blood - Instrumental,20,0,0,0,0,0.273,0
"Breathing Infinity (Instrumental) [The Rush, Pt. 1]",20,0,0,0,0,0.212,0
A Resting Place (Instrumental),20,0,0,0,0,0.628,0
Enchanted (Instrumental),20,0,0,0,0,0.357,0
Most of It (Instrumental),20,0,0,0,0,0.25,0
"In This Ocean, Pt. I & II / Friendship (Instrumental)",20,0,0,0,0,0.673,0
A Prayer - Album Version,20,0,0,0,0,0.0702,0
Zion (Instrumental),20,0,0,0,0,0.213,0
One Thing I Know,20,0,0,0,0,0.287,0
Be Thou Near To Me,20,0,0,0,0,0.291,0
All Of Me,20,0,0,0,0,0.252,0
"Jesus, Rock Of Ages - Live",20,0,0,0,0,0.433,0
Be Loved,20,0,0,1,0,0.147,0
Different Light,20,0,0,0,0,0.847,0
Give My Life Away,20,0,0,0,0,0.45,0
Right With You,20,0,0,0,0,0.531,0
The Only One,20,0,0,0,0,0.238,0
Be Your Everything,20,0,0,0,0,0.376,0
Completely Free,20,0,0,0,0,0.49,0
Sacrifice,20,0,0,0,0,0.401,0
Count On You,20,0,0,0,0,0.257,0
Your Love Is A Mystery,20,0,0,1,0,0.246,0
Eggshells,20,0,0,0,0,0.296,0
'Tis So Sweet,20,0,0,0,0,0.164,0
You Have What I Need,20,0,0,0,0,0.272,0
Let's Dance,20,0,0,0,0,0.115,0
Ancient History,20,0,0,0,0,0.117,0
Like A Race Car,20,0,0,0,0,0.116,0
New Every Morning (Fox Sessions),20,0,0,0,0,0.158,0
The Way You Move,20,0,0,0,0,0.408,0
Come Clean,20,0,0,0,0,0.391,0
"Joyful, Joyful, We Adore Thee (Rejoice Rejoice)",20,0,0,0,0,0.196,0
Broken Bread,20,0,0,0,0,0.154,0
Coming Alive,20,0,0,0,0,0.845,0
Let Me In (feat. Brock Human),20,0,0,0,0,0.165,0
1st Corinthians 13 (feat. Andrea Marie),20,0,0,0,0,0.119,0
Victorious,20,0,0,0,0,0.207,0
Your Cross,20,0,0,0,0,0.322,0
Sun Stand Still,20,0,0,0,0,0.109,0
Your Favor,20,0,0,0,0,0.84,0
Take This Slowly Instrumental,20,0,0,0,0,0.856,0
Diamonds and Gold Instrumental,20,0,0,0,0,0.801,0
This My Soul Instrumental,20,0,0,0,0,0.692,0
"At Last, the King Instrumental",20,0,0,0,0,0.908,0
The First Noel,20,0,0,0,0,0.848,0
Rain - Live,20,0,0,0,0,0.633,0
Wait,20,0,0,0,0,0.157,0
Runaway,20,0,0,0,0,0.694,0
Vital Lens - Instrumental,20,0,0,0,0,0.41,0
Acquired In Heaven,20,0,0,0,0,0.312,0
"Motive 1, 2",20,0,0,0,0,0.268,0
Surrender,20,0,0,0,0,0.316,0
You Found Me - Live,20,0,0,0,0,0.17,0
How I Love You - Live,20,0,0,1,0,0.0764,0
Sing Along - Live,20,0,0,0,0,0.221,0
"Say, Say - Live",20,0,0,0,0,0.486,0
Jesus Messiah - Live,20,0,0,0,0,0.655,0
Hosanna - Live,20,0,0,0,0,0.17,0
This Is The Day,20,0,0,0,0,0.337,0
Great God Who Saves,20,0,0,0,0,0.154,0
I Think Of You,20,0,0,0,0,0.677,0
Faith To Be Strong - 2014 Version,20,1,0,0,0,0.642,0
No More Faith - 2014 Version,19,1,0,0,0,0.397,0
Family Man,19,0,0,0,0,0.195,0
Not To Us,19,0,0,0,0,0.212,0
Midnight Clear (Love Song) - Live,19,0,0,1,0,0.2,0
Hymn Of Joy - Live,19,0,0,0,0,0.274,0
"O, Holy Night",19,0,0,0,0,0.209,0
My Deliverer,19,0,0,0,0,0.484,0
Speak Now Jesus,19,0,0,0,0,0.702,0
Everything Is Beautiful,19,0,0,0,0,0.719,0
Can I Stay Here Forever?,19,0,0,0,0,0.103,0
Symphony,19,0,0,0,0,0.318,0
One Safe Soul,19,0,0,0,0,0.421,0
Always Only You,19,0,0,0,0,0.367,0
I Know Who I Am (Live),19,0,0,0,0,0.652,0
He Reigns (Live),19,0,0,0,0,0.423,0
I Adore You (Live) [feat. Casey Ed],19,0,0,0,0,0.62,0
Wonderful Father (Live),19,0,0,0,0,0.0997,0
I Celebrate (Live) [feat. Assent Tweed],19,0,0,0,0,0.111,0
Jesus I Love You (Live),19,0,0,1,0,0.446,0
Tryin',19,0,0,0,0,0.28,0
Waitin' On A Miracle,19,0,0,0,0,0.593,0
The Heart Of Christmas,19,0,0,0,0,0.215,0
Mr. Nice Guy (feat. Kb),19,0,0,0,0,0.226,0
Better Man,19,0,0,0,0,0.0409,0
The Story (A Spoken Word),19,0,0,0,0,0.182,0
The Gospel,19,0,0,0,0,0.279,0
The Reason I Sing,19,0,0,0,0,0.208,0
